image_path,resolution,contrast,sharpness,quality
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ab48a15c6646368ad0b5ca3f6e18fee_tn-11758210563.jpeg,102400,740.35144,3072.211691796875,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3abae64e71d479cdfb4ffb96968c6ad0_tn-2853486329.jpeg,102400,303.91177,514.5437133239745,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3abda2ddb2f1e00d0f7e3795ab59d8eb_tn-3743364202.jpeg,102400,241.05914,1435.5752981430053,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ac44487fddac15308e006d4945a3ccf_tn-2368936395.jpeg,102400,1465.1996,423.1863573180199,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3adafec9e07cfe55f5f53a3430daf886_tn-16553424110.jpeg,102400,325.65216,1329.8430615592004,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ae9b736751c5b4266eba93bd0b45607_tn-11686935683.jpeg,102400,996.4911,405.66029266119006,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3afb382ecb8033f4e02f7190f9d081df_tn-8837544110.jpeg,102400,1397.3561,1355.02584574852,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3afc97e61a147eaecade1358580f8f85_tn-19331344871.jpeg,102400,1082.7172,2551.1184089565277,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3aff8cce864bcd81387d30b9370f2ce4_tn-20732937095.jpeg,102400,416.27814,708.6128942862509,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b04bb72fa643f92722aab713be7c2f7_tn-9743410560.jpeg,102400,445.93073,536.5303319057464,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b09cefc5976d3640995aa9fe71bba7d_tn-21036261887.jpeg,102400,434.16803,921.9252842894555,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b0e6cb80bbf3fcde9007391521f09f5_tn-7278002590.jpeg,102400,2159.1562,4655.849081541443,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b106233b5d999e3d0a296390e571608_tn-2536926093.jpeg,102400,2289.3706,294.98447265281675,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b1214a9ecd741e955c378f829c4dd38_tn-1476614483.jpeg,102400,906.0639,1683.8791636657716,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b1bd03ce4fa0e3af4af3c2b3c56fd27_tn-3260024218.jpeg,102400,2339.0417,1237.9252437857626,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b3e135d311cac194527bd52f5b94668_tn-1563950054.jpeg,102400,283.4485,1955.795136806869,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b4efd692867fc52c1949112f481c806_tn-2556904218.jpeg,102400,766.4327,791.4282668265344,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b5d41d6b81a8b4e05288c67601d2644_tn-20731315725.jpeg,102400,834.5586,2013.6640027309418,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b5dfbbdf12630bbb05d816bbab961c6_tn-16574964469.jpeg,102400,370.11572,2315.031477775478,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b69f0eaa6ceaa9b1c2f19964a1cf1dd_tn-1264080612.jpeg,102400,525.98376,1339.026309253597,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b6dff7728eb64ea8a3621158cdc1036_tn-19451839297.jpeg,102400,280.5994,802.0138847327232,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b6fea7af61c178f4888b174232b3ebf_tn-9800068288.jpeg,102400,1364.6461,1223.1031677657127,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b7d852554197d8d03ec69006fb4b063_tn-6142708174.jpeg,102400,1688.936,822.1149681639671,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b7f690660ff91295bd4b3943723e2f2_tn-6872758550.jpeg,102400,989.39594,1060.9708284415244,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b948737037b7865bf2daf2ff3f55314_tn-552145014.jpeg,102400,3273.7212,3060.762895766353,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3b960cb9afa04c5d4cf8e99dd47ffb04_tn-15646958800.jpeg,102400,482.30878,1163.6996958766938,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ba150557c80dd23cb53ce605c454cdc_tn-2375350312.jpeg,102400,4005.9949,2506.438808590317,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bb20e96f9dd9331a69dfa2c51d39dae_tn-13396826291.jpeg,102400,3130.9785,628.3160878845215,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bb5b71fd7491040ced1aeffa7ea6ebe_tn-17917249612.jpeg,102400,1222.6794,3755.9217480193124,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bc0de41f3551d149f059221aae14acc_tn-8096727153.jpeg,102400,711.94214,394.6647002135277,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bc3e336134d33bebafbfe7cde9882be_tn-13729520374.jpeg,102400,305.32407,1951.4720985007284,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bc7702f3bc9ca1226d1ccda195244fc_tn-17047457917.jpeg,102400,1089.645,2119.637041013241,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bcc3f7e13d72b0e04d4cabb909bb6e4_tn-7748346580.jpeg,102400,321.10193,2130.260981754207,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bcdfcfde45a9c6cb4268d37e4ea35c5_tn-21652633649.jpeg,102400,463.0978,1556.7730466903688,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bd0675cc4f9a73c594db617af6e8a6f_tn-1595497488.jpeg,102400,1124.7389,447.7657969931603,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bd8427c0922b8a1bc5546867e8e128a_tn-11844105887.jpeg,102400,2577.9182,1587.36176013031,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3bd8d112d037bfdf04d9873b25aa986b_tn-20040374095.jpeg,102400,2589.9856,1091.0612792891507,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3be8c00207691a042f6528fb26c70798_tn-20425331325.jpeg,102400,561.6683,2301.1070199645997,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3BPS8HZZ.jpg,65208,1219.6019,3782.126279180736,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c02454879f85aed33fda17b750bcf3a_tn-16739432797.jpeg,102400,285.89325,168.38489721069334,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c04dee370a6329dcd3fe95ef1838ec0_tn-8503208106.jpeg,102400,3878.8894,457.49990234375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c0663c2cad83ca4a83f637de40c03b2_tn-12467880903.jpeg,102400,3834.9302,141.48853515625,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c0bdbaf8299cdc5652c24157af5145b_tn-16664136096.jpeg,102400,3402.6592,5850.198681352139,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c24a1f35e8725a19993872427897ded_tn-11901363213.jpeg,102400,3492.126,1871.5028515590668,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c2fef1fff7b12274a51d8374b52f144_tn-15702783532.jpeg,102400,3383.1877,3763.19990234375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c38e9e83aeaf6851c78dea254378181_tn-7758214322.jpeg,102400,1526.3606,1162.978084654236,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c49b073d1868b7012a5c11fb9c8c9db_tn-4496842916.jpeg,102400,2583.2163,658.2622512122155,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c49fdf8472c2b255d3bc849d47ce5d9_tn-7754920975.jpeg,102400,4363.7466,78.18166833486559,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c5a118b2f01ff45d9ac4aa641efd41d_tn-10293181604.jpeg,102400,1611.401,9031.649381465055,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c5bf4c4bc5ea4ffd4cdf0ceb74759a6_tn-5639383965.jpeg,102400,1539.6998,1524.3298232265472,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c5c69e55e615f80d2199594572b2453_tn-12529631174.jpeg,102400,1460.1382,2666.0963457870484,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c7a87689af41ba0f19074947f88c786_tn-18645524660.jpeg,102400,1265.6667,2039.7894537428856,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c89300640017a9838bdc3c0f9ea4de5_tn-14742674.jpeg,102400,632.05206,518.3779623031617,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c9537a03afd12de5489420f3dee4db2_tn-8996323209.jpeg,102400,3389.4043,301.8266796875,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c9a35d8c2d708b2e2f9c65d9fd5c065_tn-10866918415.jpeg,102400,1500.1372,1510.3857262111665,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3c9e210f278ce1f064ecf8db9f488b61_tn-10820932912.jpeg,102400,719.8275,335.7705219417572,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ca46293377280ff480d83605d188450_tn-6657870050.jpeg,102400,2436.2737,3214.9823682509423,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ccba7477c0a10a2a4eb98f4bc0584f6_tn-15288888905.jpeg,102400,1405.8173,1887.583365264797,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3cde66f9b6a0196a4d62acb20a004723_tn-6605813342.jpeg,102400,2228.8997,1344.115,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ce0ffd9c20b5887d7de0d037a13b445_tn-4364647724.jpeg,102400,2615.039,1388.1837597235678,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3cee4e32c673247921618641876cf7a8_tn-9217491498.jpeg,102400,2146.5908,309.8176464682579,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ceec0c0afe093fe688b124ffce62309_tn-10723483772.jpeg,102400,1491.9493,988.864475623226,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3cf5a0270c96508d7f81d0e2bc1306ba_tn-4991504898.jpeg,102400,639.8982,466.91642578125,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3cfda5bda1c3881c051e58756de926e7_tn-3610043082.jpeg,102400,1334.7983,963.7286510158541,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3CT6MP7Y.jpg,66456,415.37076,3106.081444170866,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d04adc348afdd1a92a24def907a4d59_tn-4156522063.jpeg,102400,771.54224,1756.660134812927,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d22cfe0c16f2871b74d8de3469b73a7_tn-15873472000.jpeg,102400,433.7706,519.3577261653901,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d276ce4c26203eff775b82b0bf0bf72_tn-2408570562.jpeg,102400,2383.2856,1921.1405332922936,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d2cce8dbbf80bffe171a7b086b803a1_tn-17273975836.jpeg,102400,472.4465,352.8549292296409,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d33b9a098ad9f78b08ffcffdebaab7c_tn-2196879368.jpeg,102400,3633.9553,740.688203125,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d3af00358bbd092bcc3361ec23bba0e_tn-8220076120.jpeg,102400,1306.9694,528.7119530941011,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d4116a3f8571e82cc8f6d50ba90448e_tn-3878443678.jpeg,102400,1381.3438,1199.4901573181153,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d528fae99cfaa76c513e96bfadf1bb1_tn-774194801.jpeg,102400,470.73,1136.2363234218599,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d6359ce158d4b0feaef2c7a06243b2e_tn-10227522687.jpeg,102400,394.41727,887.6649518428802,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d774df65d245951e931f287355c361e_tn-9644061779.jpeg,102400,654.0951,332.0251640868187,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d89fc6e6628ddf627bbac0af6dfe5d2_tn-5762070346.jpeg,102400,1103.9054,4089.2324230528834,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d8b357ea71e2c112e23a59873974835_tn-20434765429.jpeg,102400,1301.933,2160.5188666931153,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d92db47cb3b6f3a078c920ff9d2fd3f_tn-2369577183.jpeg,102400,1546.4232,2921.2987206114763,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3d9b819f1739de9c991138a3b02676f1_tn-8093074328.jpeg,102400,942.46686,821.967187475586,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3da3e3240b5ae585ff9cad2bc513f9dc_tn-16986293981.jpeg,102400,328.31003,2811.5592867583273,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3da69fc10fab8947f5a4f4d0aa486f00_tn-4613355802.jpeg,102400,2508.6038,4037.8893554378515,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3db1bf7946a027c36bc90a2a16880f67_tn-20344816179.jpeg,102400,499.8543,2289.178991404628,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3dbe21e84e8f3c17e227e3ea96633a45_tn-10932213855.jpeg,102400,547.8049,1826.0585860327724,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3dc1a62baba4c90cbe02e2d3b8dc465a_tn-5712684293.jpeg,102400,1633.7144,3202.344081626797,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3de30c830fa916799f4e9f22fd4ad604_tn-8672666004.jpeg,102400,921.91394,1211.0505194763182,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3de35984ba408c312d72721845c5ed31_tn-9791680155.jpeg,102400,3347.3342,2311.6743539546965,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3de9cf097f9403c39367105a8b06f478_tn-19432118987.jpeg,102400,1719.2772,2333.1969177031515,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3df9c643aff8f204a82e58f67080fce2_tn-9882036239.jpeg,102400,373.40622,554.8261087637902,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3dfd4eea2329086278e13f9bd69c73e1_tn-3852462281.jpeg,102400,1674.6216,3672.8015158554085,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e14db30bba59724f7985c173ded34aa_tn-15740127264.jpeg,102400,182.67351,1585.8077246474268,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e1608c8318a1855a85767626e13e6c5_tn-13311173745.jpeg,102400,371.86005,997.1428822139741,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e22121879f15463d9b34010385ccbfb_tn-10108138503.jpeg,102400,178.08066,1096.7325853267669,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e2cd8527c0d41be0669ba983c2e5bea_tn-12616153616.jpeg,102400,1508.8768,984.374306635952,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e35681bf22502743c834e110dc3387f_tn-17276600726.jpeg,102400,1107.5895,2812.774935584164,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e3953cfa52b203392cfc4e90e00cf1f_tn-4413483445.jpeg,102400,1886.4331,3480.8145492339136,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e3ae5b3752b8a566ab728e08f3017e1_tn-8302951118.jpeg,102400,231.41481,1268.095828810787,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e3bcd11451e6bda84c61a21aa27a4b8_tn-15326193302.jpeg,102400,2305.8472,2040.18900390625,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e40e04809283845ce7e204e673cf86c_tn-12314063884.jpeg,102400,3101.716,595.6428464931489,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e436becfb5f57a1b7102e5499de0d6e_tn-2718024046.jpeg,102400,3000.6396,1944.3787203001975,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e48e814509d3606f5e88d2381cc6def_tn-13105914982.jpeg,102400,675.90985,1293.120820531845,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e4a016c99a5206e4bfae1dbf48547f7_tn-1156835081.jpeg,102400,3787.0073,877.87234375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e53f72d8ff48871b394bdc00504073e_tn-19920096604.jpeg,102400,2897.4033,3394.4453709701543,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e55878f1f72535a23554e5a734bddf5_tn-2074555610.jpeg,102400,725.41296,1706.5602412704468,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e577d5fa88515e90f7f431255010407_tn-20454276070.jpeg,102400,382.54257,1287.9485800543785,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e5debe6ae2d4ea058a32d7a3012e108_tn-6842486400.jpeg,102400,3055.6074,535.7199630652427,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e5fcb6914b6bdd464568764b2b9c20a_tn-20340152175.jpeg,102400,504.40045,3915.2230464896197,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e69caab5f083910237ad4b83655ba17_tn-9165074272.jpeg,102400,2301.7437,1378.8562882198335,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e69f6df76c9b64ac2bac5e597b462a3_tn-16090721010.jpeg,102400,449.6192,993.050287475586,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e6a40b09491dc90e82a404c89a4f7ac_tn-20443910763.jpeg,102400,249.89252,4845.897929265499,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e731c4b0b3dcd86a4dcee48477dffff_tn-7696215188.jpeg,102400,664.124,594.3096842741966,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e77e763e7a9aeff331d16b6798e4558_tn-3153425647.jpeg,102400,478.48196,2179.795841205502,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e793c267861fad2baa07e06e1ccec55_tn-8495551150.jpeg,102400,701.69446,1510.5001853362085,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e7d06a9225bbf5102c9e3c14e935f83_tn-6236876878.jpeg,102400,3191.3271,239.7334765625,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e8aa3e57aab7e7973d5d99f89b80695_tn-7982355017.jpeg,102400,1222.5355,619.2903605383873,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3e997c5be22ace2c9a33d87d85dee0b5_tn-9644147371.jpeg,102400,1474.6941,3259.317045469665,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3eac46f78b0df36326f697ac4d77da49_tn-21224694162.jpeg,102400,498.27,1145.8923091536521,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ebd044e9bf90b640a273b683433f455_tn-15502990667.jpeg,102400,975.805,502.7719630123138,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ec4e65427c85c1ef7a2bafd39af0900_tn-9018641483.jpeg,102400,715.86285,584.4949194335939,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ec59b4ab879e22be14c3fa81942bcd1_tn-7278443125.jpeg,102400,2593.9973,1677.981171722412,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3ee4d9145ec0fb8fcfef643291f070cf_tn-136956039.jpeg,102400,500.05057,723.2543373989106,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3EV53ZI3.jpg,59280,161.7614,6643.643673016537,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f00f1a2b90b6179a68514b8645f0aff_tn-19504684879.jpeg,102400,1707.5347,1739.3967181754113,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f107518af06a022c1c148da5dc289a5_tn-5997633418.jpeg,102400,1463.9429,1672.4231523467063,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f18380f4e9af31d0b79c66e3f225ed6_tn-246390556.jpeg,102400,2662.208,509.1031737685204,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f210ce1325812e595623bdac0724c42_tn-13975775068.jpeg,102400,3984.5508,4280.479497707272,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f28f9768c318c88cb283a00f481c5cc_tn-6520865960.jpeg,102400,2726.3877,1331.1083075374604,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f2d915c8134e619e6637243d699507f_tn-16110631709.jpeg,102400,296.31604,1650.94129217186,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f328a3e087f09c6ce2be0f713ec8e21_tn-4868702544.jpeg,102400,1501.0845,724.478980859375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f395b4542b79984510f13d462d89743_tn-13602974390.jpeg,102400,474.47598,3433.9413091422084,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f596c26c31cd80d6693b3da0366c68c_tn-12634425107.jpeg,102400,2291.5305,1638.0026047400474,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f5dc1ff2ef3bebd925df5adbd0a7c5f_tn-11486638880.jpeg,102400,292.98627,535.7761998886109,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f6006eb821f7299fb4ec5581eb45524_tn-7713824396.jpeg,102400,2782.1519,801.919940911865,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f73c4cdf3bb877131bf9769fe4a3948_tn-15202161883.jpeg,102400,1528.6498,1705.6738304138185,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f74797345db4635c29ab52cbe6dfaf9_tn-14261496333.jpeg,102400,1485.7157,451.3957294341088,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f8699ec6bc355caf5029b0d0822069c_tn-10811395318.jpeg,102400,523.3832,10021.418697881698,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f87818c763fc0cefd30bf4113c2f824_tn-20342937218.jpeg,102400,414.0612,551.9592051085473,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f8849be2b025a557311198bdc52212b_tn-6791719108.jpeg,102400,639.37415,1028.682821670437,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f8850b62ee649d3d1d7b27d66c01825_tn-9344836507.jpeg,102400,467.82092,1455.1478652858734,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3f9320e05d209bb165dc018ba13efb85_tn-18537764656.jpeg,102400,311.42148,2336.0773177672386,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fa3a4beb6361fb8122a533668952079_tn-8272718457.jpeg,102400,631.4447,242.66595274314878,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fa5b475af19e3f806381099ce067160_tn-4735933313.jpeg,102400,434.70978,4316.127990539169,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fc03501303831d42684256cdbd206a6_tn-9233512047.jpeg,102400,704.05865,1443.8718792343136,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fcf0a7e309cea901addaebebcb7a13d_tn-9682981664.jpeg,102400,309.4217,2383.437279162502,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fcfde0b3ed1bc55bc8952ac0eac756c_tn-3702792974.jpeg,102400,3386.7153,695.2089453125,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fd1dba09cc16e7445ad0fe7cc668827_tn-14609310537.jpeg,102400,3396.0684,826.1070839110373,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fd1dba09cc16e7445ad0fe7cc668827_tn-15747206645.jpeg,102400,3396.0684,826.1070839110373,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3fd642b9bc96e0a5b6d3a8f881e946b4_tn-3602803842.jpeg,102400,2022.9268,2282.538427729702,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3GAHCMV5.jpg,66456,415.37076,3106.081444170866,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3H8R4XMZ.jpg,66144,355.99326,1717.3684681773025,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3HHDSJ2Q.jpg,64584,268.5415,4818.007745330676,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3HMZ9OGJ.jpg,63336,413.64423,2770.8245539658496,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3M1US0SM.jpg,61152,498.22394,8050.223966599263,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3R1X1TY3.jpg,63336,413.64423,2770.8245539658496,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\3S6ZGXPC.jpg,63024,128.3127,5192.28611507161,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\4.png,180000,3261.1963,305.1219607577469,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\40.png,180000,4995.86,1117.37228384,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\400.png,180000,826.2951,1181.6366936641666,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\401.png,180000,4696.189,430.9964774375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\402.png,180000,4886.8813,515.349445242469,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\403.png,180000,4775.4424,819.6479008370062,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\404.png,180000,4446.134,336.2368727455556,düşük kalite
